,Values,Legend
5268,91.1960870938927,Normal
5269,130.39738056866668,Normal
5270,93.48148261863821,Normal
5271,164.55591808754957,Normal
5272,104.71982699369701,Normal
5273,91.86186464738054,Normal
5274,91.70967745377759,Normal
5275,67.13682203602076,Normal
5276,95.63246567090273,Normal
5277,150.32231109661797,Normal
5278,98.80266991938248,Normal
5279,201.53221338380826,Normal
5280,106.04495937735652,Normal
5281,64.92082327619774,Normal
5282,52.829640762918615,Normal
5283,49.5403490863986,Normal
5284,68.26716068623256,Normal
5285,75.57060031942757,Normal
5286,61.31839496875854,Normal
5287,136.5243601905102,Normal
5288,102.52692273222101,Normal
5289,91.77996234691851,Normal
5290,65.8203923369168,Normal
5291,157.17943306801394,Normal
5292,178.56359941808523,Normal
5293,122.31196207071571,Normal
5294,123.97898659666134,Normal
5295,179.5458543910437,Normal
5296,40.887549355196796,Normal
5297,139.83407198379862,Normal
5298,112.99335272533168,Normal
5299,82.18228781645031,Normal
5300,56.00423409352193,Normal
5301,102.9342916519769,Normal
5302,43.07832388314992,Normal
5303,65.50179750541969,Normal
5304,194.382426883577,Normal
5305,114.03421174324558,Normal
5306,81.3218985573168,Normal
5307,38.679876933688085,Normal
5308,101.33998280129565,Normal
5309,147.59280983251,Normal
5310,68.22225483697058,Normal
5311,59.97717215885771,Normal
5312,78.7184894284623,Normal
5313,94.55037987452431,Normal
5314,102.40517326306511,Normal
5315,118.25180584637745,Normal
5316,100.57208303811659,Normal
5317,51.254544890941084,Normal
5318,164.6647167241148,Normal
5319,126.49892476247344,Normal
5320,136.37827468855124,Normal
5321,120.81280740145857,Normal
5322,116.96720776636985,Normal
5323,130.08026501076458,Normal
5324,103.58813405919047,Normal
5325,68.16674369388362,Normal
5326,153.67115506866287,Normal
5327,145.07424474926967,Normal
5328,114.55083304463663,Normal
5329,78.52112472083907,Normal
5330,66.15844390835277,Normal
5331,95.61424067774064,Normal
5332,117.85188963429952,Normal
5333,122.0662837659469,Normal
5334,61.38275986098157,Normal
5335,63.97228554341362,Normal
5336,105.48816349815031,Normal
5337,121.88972645201227,Normal
5338,67.09383223051402,Normal
5339,179.41542646817942,Normal
5340,81.5202342483567,Normal
5341,87.91471104321187,Normal
5342,79.21675818878656,Normal
5343,104.56480513567651,Normal
5344,52.24241637612257,Normal
5345,127.51332629517938,Normal
5346,107.35454663265446,Normal
5347,147.80459322290113,Normal
5348,112.55436315673187,Normal
5349,146.2054059880297,Normal
5350,41.091687063366464,Normal
5351,71.79039173284615,Normal
5352,117.18108250696737,Normal
5353,46.38050758970126,Normal
5354,114.46940215474656,Normal
5355,52.064340070997474,Normal
5356,118.6345121132641,Normal
5357,61.57609171327723,Normal
5358,142.48882025370648,Normal
5359,132.47223401830803,Normal
5360,40.610148111745424,Normal
5361,77.61240961091303,Normal
5362,43.6729889532192,Normal
5363,71.44940499704806,Normal
5364,94.41695074845572,Normal
5365,100.49816377032938,Normal
5366,125.35748187626645,Normal
5367,64.84677552826975,Normal
5368,70.62782407049778,Normal
5369,50.22867956382381,Normal
5370,187.07877617633093,Normal
5371,106.48519714938712,Normal
5372,116.29144542875608,Normal
5373,45.34405326871149,Normal
5374,80.0256916149644,Normal
5375,143.21392942294278,Normal
5376,62.52463871059131,Normal
5377,70.31589501154474,Normal
5378,90.48835358392795,Normal
5379,161.45709175849942,Normal
5380,81.58097948685423,Normal
5381,170.70612892610754,Normal
5382,67.11211145280548,Normal
5383,88.28595324704352,Normal
5384,98.75350008078797,Normal
5385,94.37026943607778,Normal
5386,101.16619912502924,Normal
5387,111.39752083486127,Normal
5388,98.17729893451327,Normal
5389,87.8065631351292,Normal
5390,86.12356458876829,Normal
5391,93.60812648201205,Normal
5392,72.66209018489619,Normal
5393,51.88836093670548,Normal
5394,120.5032378941155,Normal
5395,36.162533249429636,Normal
5396,80.4838796750544,Normal
5397,83.43635440900327,Normal
5398,47.243005256778524,Normal
5399,48.73792787476635,Normal
5400,91.47484519798053,Normal
5401,59.66123012781704,Normal
5402,97.10705540968416,Normal
5403,61.46293294859243,Normal
5404,75.0347518970564,Normal
5405,148.05191320263214,Normal
5406,163.96488318512675,Normal
5407,150.01323918460128,Normal
5408,74.12635412362032,Normal
5409,106.25350609390833,Normal
5410,44.14174271693604,Normal
5411,92.27430543278582,Normal
5412,95.19920974468937,Normal
5413,69.45861162507298,Normal
5414,86.82724073023239,Normal
5415,74.81928369436308,Normal
5416,36.852193323120034,Normal
5417,99.30181114142908,Normal
5418,118.00243092613334,Normal
5419,57.46702777475892,Normal
5420,110.0349869210735,Normal
5421,40.32733258822338,Normal
5422,70.0358272911942,Normal
5423,82.23730174218137,Normal
5424,88.3849050261839,Normal
5425,109.80015807306977,Normal
5426,128.9526203610725,Normal
5427,67.32520593305418,Normal
5428,59.51258212996903,Normal
5429,67.02877171015413,Normal
5430,123.39267252977454,Normal
5431,52.23746584329129,Normal
5432,224.40998107218311,Normal
5433,170.46659634918618,Normal
5434,207.14813202434567,Normal
5435,60.403606305002185,Normal
5436,153.32461247406164,Normal
5437,62.03598188442727,Normal
5438,130.39819336015503,Normal
5439,64.95384931255475,Normal
5440,147.55404139146958,Normal
5441,94.5840557106502,Normal
5442,98.17569177789053,Normal
5443,81.7919736610416,Normal
5444,53.98545204900303,Normal
5445,51.2457013604952,Normal
5446,178.06862292316592,Normal
5447,105.00026574525592,Normal
5448,78.4697517544289,Normal
5449,82.64948012506724,Normal
5450,69.83044412316393,Normal
5451,76.55766048014517,Normal
5452,79.0955056035909,Normal
5453,159.27439878543157,Normal
5454,77.27671497238708,Normal
5455,62.41302703479376,Normal
5456,70.61925562550262,Normal
5457,81.65026982864237,Normal
5458,78.6406304933979,Normal
5459,100.5322313519235,Normal
5460,121.48047864900157,Normal
5461,111.48052891661604,Normal
5462,91.97523443001539,Normal
5463,63.717220265858586,Normal
5464,61.394125030640325,Normal
5465,124.80039230536445,Normal
5466,72.01808808108508,Normal
5467,85.05580701597678,Normal
5468,52.24206455860456,Normal
5469,71.16628858659153,Normal
5470,138.38132007175375,Normal
5471,79.53358737317788,Normal
5472,77.37479467719815,Normal
5473,64.538759316442,Normal
5474,150.0781190927551,Normal
5475,174.45226041857833,Normal
5476,139.61084327707167,Normal
5477,163.7530346394333,Normal
5478,142.78631288764475,Normal
5479,107.33846579877026,Normal
5480,96.30832276460526,Normal
5481,77.91140395617502,Normal
5482,74.67770307552223,Normal
5483,108.58040955368564,Normal
5484,147.609972832592,Normal
5485,32.956207138645375,Normal
5486,88.26598415648746,Normal
5487,112.7323177147578,Normal
5488,95.16031130946948,Normal
5489,47.25857798908133,Normal
5490,66.17315739507914,Normal
5491,113.83138106507818,Normal
5492,68.3926096834044,Normal
5493,119.26417973138362,Normal
5494,45.39682691175376,Normal
5495,63.1953190889191,Normal
5496,78.0752390246294,Normal
5497,98.10372934039394,Normal
5498,117.79485510097318,Normal
5499,46.9394801927274,Normal
5500,128.3506624069886,Normal
5501,88.96346347016849,Normal
5502,138.6362472221436,Normal
5503,158.88465604123448,Normal
5504,116.59937753874422,Normal
5505,110.3766381812418,Normal
5506,64.61518610878554,Normal
5507,69.40183710018619,Normal
5508,89.20762338264481,Normal
5509,148.15293498877872,Normal
5510,92.87770731671681,Normal
5511,48.53304383062422,Normal
5512,86.4547886944391,Normal
5513,60.05031847928993,Normal
5514,136.4487280587789,Normal
5515,142.16582210050365,Normal
5516,53.09213496504574,Normal
5517,73.68719057239802,Normal
5518,64.62280477985944,Normal
5519,77.42504079561348,Normal
5520,78.91078542538929,Normal
5521,130.91103533757254,Normal
5522,124.80804815754193,Normal
5523,55.35102236953756,Normal
5524,117.60136702167841,Normal
5525,56.03088864136536,Normal
5526,160.12713099332174,Normal
5527,43.55607922483589,Normal
5528,130.95266412185597,Normal
5529,102.16143908357182,Normal
5530,51.82977306837234,Normal
5531,86.23270096833654,Normal
5532,126.47024742884139,Normal
5533,78.412591784764,Normal
5534,215.48720841185286,Normal
5535,77.77381792302543,Normal
5536,32.41752401416351,Normal
5537,73.23121374627236,Normal
5538,107.69652164151229,Normal
5539,51.00032099594019,Normal
5540,80.98352792704621,Normal
5541,140.38221747052742,Normal
5542,118.98796658574621,Normal
5543,138.95461149388757,Normal
5544,89.79673230149807,Normal
5545,51.413958889524174,Normal
5546,73.72168977992156,Normal
5547,84.44320220025992,Normal
5548,170.86579928712555,Normal
5549,81.95495305581878,Normal
5550,99.98499606432433,Normal
5551,135.41000020882527,Normal
5552,76.18809900645284,Normal
5553,82.2487555207808,Normal
5554,100.1182614242781,Normal
5555,101.25134066556016,Normal
5556,93.43504973813266,Normal
5557,66.8148188438633,Normal
5558,102.56586475951225,Normal
5559,108.43364745146921,Normal
5560,77.91964132061337,Normal
5561,58.5365599215201,Normal
5562,137.1341917598227,Normal
5563,81.44838631248237,Normal
5564,59.44327026294782,Normal
5565,97.14206516448155,Normal
5566,145.3173783607126,Normal
5567,143.4693350227778,Normal
5568,56.669805430405056,Normal
5569,74.79203221533047,Normal
5570,42.254401387286975,Normal
5571,73.47241953058831,Normal
5572,97.18964666405091,Normal
5573,48.5012284107985,Normal
5574,35.37903563947986,Normal
5575,109.38742272100293,Normal
5576,146.93607250923841,Normal
5577,56.26646929287971,Normal
5578,111.03079808660394,Normal
5579,71.3056120726068,Normal
5580,181.96007798160193,Normal
5581,114.73738409917699,Normal
5582,101.79055226231026,Normal
5583,59.18362077430333,Normal
5584,130.69674281086034,Normal
5585,72.13767969892926,Normal
5586,147.72150855850683,Normal
5587,47.84305034631897,Normal
5588,174.3759381065978,Normal
5589,87.18882462234507,Normal
5590,120.3531887406164,Normal
5591,125.95157707969702,Normal
5592,75.91048376848318,Normal
5593,97.54568096401313,Normal
5594,150.61025761161625,Normal
5595,68.12254515262391,Normal
5596,192.52768918972413,Normal
5597,65.70013475780061,Normal
5598,51.70678855180168,Normal
5599,96.16043581574003,Normal
5600,67.2529947486871,Normal
5601,80.16131823906906,Normal
5602,95.91936932214959,Normal
5603,75.57335244273196,Normal
5604,121.83484929735975,Normal
5605,64.09778046553751,Normal
5606,141.81618626082638,Normal
5607,133.60257470484544,Normal
5608,119.76097754725853,Normal
5609,107.77585519327934,Normal
5610,117.38069849996639,Normal
5611,131.19200870036323,Normal
5612,84.97036232500774,Normal
5613,97.10549066386466,Normal
5614,64.55721156976938,Normal
5615,151.02894574792336,Normal
5616,58.700083783396416,Normal
5617,138.56736377428473,Normal
5618,71.80244730092343,Normal
5619,72.04386717102261,Normal
5620,132.59446270249208,Normal
5621,105.17632868083084,Normal
5622,100.64611001017016,Normal
5623,57.30305201198333,Normal
5624,135.11358402456068,Normal
5625,70.7059628346835,Normal
5626,51.212899801012554,Normal
5627,73.03036571073085,Normal
5628,89.49668189807626,Normal
5629,137.4491426037455,Normal
5630,119.79166643545415,Normal
5631,79.73928246884297,Normal
5632,82.89491068267874,Normal
5633,70.25063905221793,Normal
5634,49.76405355693457,Normal
5635,75.46885714216911,Normal
5636,56.45967293614375,Normal
5637,49.13730201313088,Normal
5638,73.52173519323439,Normal
5639,124.69971935485921,Normal
5640,207.25633742016768,Normal
5641,57.405027141054184,Normal
5642,72.15174862955652,Normal
5643,138.62724871436797,Normal
5644,124.46105617679476,Normal
5645,43.92352445654019,Normal
5646,150.22333183761504,Normal
5647,69.66898455810058,Normal
5648,58.463385315079336,Normal
5649,153.58582505120432,Normal
5650,116.17774521407871,Normal
5651,85.92830957521304,Normal
5652,152.60735907519503,Normal
5653,120.10100377302322,Normal
5654,127.04048781680643,Normal
5655,204.63004709836366,Normal
5656,63.67707389461167,Normal
5657,98.8856059860605,Normal
5658,73.19698252396594,Normal
5659,120.77314241264735,Normal
5660,155.17884884646637,Normal
5661,130.0250297901094,Normal
5662,67.44610318913466,Normal
5663,232.05911093885177,Normal
5664,101.20241028537295,Normal
5665,111.38872048392756,Normal
5666,113.2957450047009,Normal
5667,122.27907408155353,Normal
5668,85.53513604809174,Normal
5669,123.57518512000374,Normal
5670,98.2178899014772,Normal
5671,118.6780849618188,Normal
5672,61.23172942217091,Normal
5673,83.39605326343255,Normal
5674,143.7001606440485,Normal
5675,90.1660356913819,Normal
5676,75.70089594102761,Normal
5677,158.25939934492177,Normal
5678,51.091842624144434,Normal
5679,89.79124274288252,Normal
5680,110.59328284291533,Normal
5681,125.34241741092167,Normal
5682,68.40196846956206,Normal
5683,146.51744920234145,Normal
5684,54.19572044771862,Normal
5685,65.13164618194028,Normal
5686,95.88049979481808,Normal
5687,55.67803402319363,Normal
5688,91.23184804081146,Normal
5689,127.95564636148298,Normal
5690,164.6094887962197,Normal
5691,130.23521240000872,Normal
5692,137.89772566472556,Normal
5693,79.20620338846723,Normal
5694,76.43937284172162,Normal
5695,45.70715763326842,Normal
5696,115.14374340574886,Normal
5697,100.43117760392303,Normal
5698,72.8315648103771,Normal
5699,108.09452887396722,Normal
5700,207.81947401100837,Normal
5701,141.9965743799545,Normal
5702,81.19972625317853,Normal
5703,82.00436857567036,Normal
5704,82.21289703479735,Normal
5705,255.8467239838041,Normal
5706,130.98821112764108,Normal
5707,79.10454849595233,Normal
5708,87.4536653584575,Normal
5709,48.982432024509095,Normal
5710,90.76490225366742,Normal
5711,69.56181605123808,Normal
5712,112.92388410046291,Normal
5713,73.5645424750393,Normal
5714,98.58385372431925,Normal
5715,118.39574109954123,Normal
5716,63.44502627149037,Normal
5717,91.7219242963523,Normal
5718,120.77735537114894,Normal
5719,74.35897232646799,Normal
5720,65.107073290227,Normal
5721,71.67622730477419,Normal
5722,100.68099869242481,Normal
5723,89.08119131218668,Normal
5724,148.6747680780805,Normal
5725,89.9225720186261,Normal
5726,49.37649344463449,Normal
5727,149.19384040851182,Normal
5728,65.5995481795128,Normal
5729,100.2728387328629,Normal
5730,134.50679190102366,Normal
5731,50.80305615661458,Normal
5732,64.63424408414943,Normal
5733,111.79426409938918,Normal
5734,109.64001970114796,Normal
5735,93.63326416178437,Normal
5736,165.80528470200363,Normal
5737,95.49537018810561,Normal
5738,47.407493332656884,Normal
5739,58.460465296975826,Normal
5740,48.90908130536376,Normal
5741,49.25647312209669,Normal
5742,77.07008261451418,Normal
5743,85.33824710073885,Normal
5744,116.17180905344736,Normal
5745,116.10328559572554,Normal
5746,132.7895405521932,Normal
5747,45.435390769731896,Normal
5748,94.74652211891134,Normal
5749,176.95192243033296,Normal
5750,61.511728943031414,Normal
5751,74.18423569323484,Normal
5752,113.9075270225032,Normal
5753,110.14726154320819,Normal
5754,144.1309742690428,Normal
5755,101.54400912224878,Normal
5756,54.151588928427756,Normal
5757,66.65540298167093,Normal
5758,139.05354796813342,Normal
5759,69.47998790156083,Normal
5760,53.80261920602698,Normal
5761,58.62266411081285,Normal
5762,43.94170768980028,Normal
5763,162.44136652593357,Normal
5764,47.61932432930095,Normal
5765,30.666445305917488,Normal
5766,93.91594366920906,Normal
5767,41.35111933488214,Normal
5768,80.54317832025481,Normal
5769,125.27080844819386,Normal
5770,85.43125235541237,Normal
5771,46.45167250012346,Normal
5772,131.30327805816475,Normal
5773,181.20155985191386,Normal
5774,134.41721540317474,Normal
5775,49.588248633305035,Normal
5776,143.77090389150948,Normal
5777,126.2128795269597,Normal
5778,95.43497108171933,Normal
5779,40.59017865299454,Normal
5780,91.4977422034674,Normal
5781,71.60580865741628,Normal
5782,73.10443812556001,Normal
5783,92.62219473662313,Normal
5784,74.85030870204024,Normal
5785,73.8489447378497,Normal
5786,121.16869861633378,Normal
5787,54.55634620334478,Normal
5788,132.32772676958788,Normal
5789,94.73522388217303,Normal
5790,153.4946675594931,Normal
5791,122.89799699241092,Normal
5792,142.49604795476205,Normal
5793,30.869414967326428,Normal
5794,70.65140948273199,Normal
5795,97.95679809202848,Normal
5796,72.49996187399557,Normal
5797,120.39324650286625,Normal
5798,105.96666506630396,Normal
5799,109.7196424791174,Normal
5800,100.48521475355504,Normal
5801,86.07075559407257,Normal
5802,38.83692084922316,Normal
5803,86.76798047300014,Normal
5804,81.5600950079602,Normal
5805,65.91405867220205,Normal
5806,73.09510088408439,Normal
5807,96.74605733520755,Normal
5808,195.94567330844365,Normal
5809,88.27991345085225,Normal
5810,117.84620001750125,Normal
5811,59.5766154045047,Normal
5812,119.52419444313857,Normal
5813,159.4186825693899,Normal
5814,50.24279113521551,Normal
5815,230.76561599874503,Normal
5816,113.85254931342483,Normal
5817,46.97736894856932,Normal
5818,25.30661441352976,Normal
5819,177.23058100185636,Normal
5820,54.72452034674561,Normal
5821,83.01215917353201,Normal
5822,74.6946373129392,Normal
5823,63.44771370732206,Normal
5824,72.82321846810883,Normal
5825,121.41417825382754,Normal
5826,71.30985145796754,Normal
5827,67.29698876141747,Normal
5828,130.55674356224432,Normal
5829,109.76021914741317,Normal
5830,82.05652489974369,Normal
5831,98.27083815484013,Normal
5832,55.42966952164259,Normal
5833,111.28608835232515,Normal
5834,107.1963413810958,Normal
5835,72.57658275940184,Normal
5836,58.042808419391214,Normal
5837,123.07281646102074,Normal
5838,107.82442341323913,Normal
5839,74.64472994619413,Normal
5840,159.74384718965257,Normal
5841,68.5373043654477,Normal
5842,70.61032401690788,Normal
5843,87.85456112179432,Normal
5844,147.35373574077568,Normal
5845,108.34517910738178,Normal
5846,150.15455336003114,Normal
5847,122.05729416589999,Normal
5848,119.29137601678065,Normal
5849,128.01696262486172,Normal
5850,99.49127860725423,Normal
5851,158.13392377952033,Normal
5852,73.54712610932393,Normal
5853,57.6391062469745,Normal
5854,102.90139204169915,Normal
5855,71.67796349527376,Normal
5856,76.09856308995732,Normal
5857,72.92483394093054,Normal
5858,179.6221121960628,Normal
5859,67.50239343865394,Normal
5860,90.32023808226376,Normal
5861,91.45489372794597,Normal
5862,44.80728266778286,Normal
5863,64.97446518860815,Normal
5864,98.50566594009237,Normal
5865,81.12466830086788,Normal
5866,59.78259800295494,Normal
5867,54.10846412931224,Normal
5868,152.6944655457344,Normal
5869,83.31670605205338,Normal
5870,116.35131864284043,Normal
5871,39.35076813169281,Normal
5872,68.13108607157741,Normal
5873,100.16444071281042,Normal
5874,88.6777675530465,Normal
5875,65.85268531177371,Normal
5876,73.74041945287243,Normal
5877,100.16704330465087,Normal
5878,77.8193774322451,Normal
5879,60.860740223541285,Normal
5880,55.42231003506331,Normal
5881,67.73839458254069,Normal
5882,65.6962597939194,Normal
5883,64.8770634878459,Normal
5884,59.88513152793325,Normal
5885,140.69972474445706,Normal
5886,85.49205640273769,Normal
5887,91.97165372172108,Normal
5888,96.57192998520327,Normal
5889,82.00574570100156,Normal
5890,138.3146574719807,Normal
5891,88.0495477313506,Normal
5892,44.61981453297551,Normal
5893,139.358125117648,Normal
5894,47.45363144467368,Normal
5895,88.56308980675531,Normal
5896,56.40339727969288,Normal
5897,98.99540412243448,Normal
5898,57.88811818248389,Normal
5899,93.18471832722358,Normal
5900,179.80388998559684,Normal
5901,42.91534744959239,Normal
5902,73.05452731109138,Normal
5903,137.46758703546723,Normal
5904,133.65037178962262,Normal
5905,69.21717209538927,Normal
5906,73.19982650911406,Normal
5907,84.12971978734501,Normal
5908,139.93366822849265,Normal
5909,42.25575370214062,Normal
5910,194.16681467138642,Normal
5911,108.0067254661229,Normal
5912,68.00188550609955,Normal
5913,65.0340818682231,Normal
5914,75.82126456593619,Normal
5915,81.6234882509023,Normal
5916,94.7761066786166,Normal
5917,97.88608594093574,Normal
5918,56.9231881699982,Normal
5919,108.40102034186275,Normal
5920,191.4838483479341,Normal
5921,46.171154614154894,Normal
5922,130.44962812215897,Normal
5923,109.7857587435834,Normal
5924,109.4205259442421,Normal
5925,88.23099392650626,Normal
5926,97.62451979764879,Normal
5927,94.83781426753623,Normal
5928,85.47967951165437,Normal
5929,130.34528875528946,Normal
5930,84.48847986293306,Normal
5931,127.63567587959346,Normal
5932,80.88939891450286,Normal
5933,105.23454660781616,Normal
5934,82.90065423089987,Normal
5935,81.35402709233628,Normal
5936,171.16097064740381,Normal
5937,73.02950572146719,Normal
5938,89.02951833100485,Normal
5939,52.19381871932305,Normal
5940,191.15911919147186,Normal
5941,88.71493430552376,Normal
5942,70.69858936116343,Normal
5943,164.2655633143088,Normal
5944,107.0345643539257,Normal
5945,97.79421170912177,Normal
5946,118.80265127773356,Normal
5947,93.9868349270822,Normal
5948,47.14159872200038,Normal
5949,96.88421306525325,Normal
5950,71.17881771536867,Normal
5951,84.37381974959138,Normal
5952,60.01545364785606,Normal
5953,107.3406695325846,Normal
5954,95.11202136311529,Normal
5955,84.29365305985887,Normal
5956,68.92380331040691,Normal
5957,90.94503014397733,Normal
5958,119.30088748287876,Normal
5959,95.83875093082241,Normal
5960,132.24369046727085,Normal
5961,176.00505072434268,Normal
5962,102.88922757008773,Normal
5963,113.49502282134253,Normal
5964,114.8975514090224,Normal
5965,146.48161341475415,Normal
5966,72.99083095877097,Normal
5967,68.78372146154426,Normal
5968,84.16710570866367,Normal
5969,53.27468990688881,Normal
5970,45.88961096702856,Normal
5971,65.28608497315756,Normal
5972,100.3319038555162,Normal
5973,38.50873096017401,Normal
5974,116.85737753653893,Normal
5975,57.0183269002451,Normal
5976,75.46058846462695,Normal
5977,71.17776007842754,Normal
5978,100.64912084574124,Normal
5979,84.59299270097878,Normal
5980,68.58158379014299,Normal
5981,109.15363720345283,Normal
5982,117.76904780759172,Normal
5983,93.58879172882872,Normal
5984,61.7410211214303,Normal
5985,73.73633331450053,Normal
5986,121.27726877513852,Normal
5987,111.37798133335158,Normal
5988,98.57318859092456,Normal
5989,102.14757941000829,Normal
5990,60.621992321979036,Normal
5991,130.76102966516422,Normal
5992,98.20561682945392,Normal
5993,38.195541193758864,Normal
5994,89.07261509057541,Normal
5995,64.01357605874516,Normal
5996,156.96554112597488,Normal
5997,57.38792233042239,Normal
5998,94.14929601665362,Normal
5999,144.44511369380717,Normal
6000,119.39521691461873,Normal
6001,141.5514431630163,Normal
6002,101.1135025464786,Normal
6003,162.3586548970563,Normal
6004,63.52967709532496,Normal
6005,145.95061296903896,Normal
6006,180.53126907629624,Normal
6007,113.08868509006935,Normal
6008,72.83840745078616,Normal
6009,148.8898442053711,Normal
6010,114.20759548107867,Normal
6011,99.53880546174176,Normal
6012,139.28596852649622,Normal
6013,84.3509248648915,Normal
6014,86.50061092696377,Normal
6015,119.48173767803924,Normal
6016,92.97984084084143,Normal
6017,58.691406294088075,Normal
6018,106.69599568403744,Normal
6019,76.31950916944243,Normal
6020,103.40848684252023,Normal
6021,78.839463982072,Normal
6022,114.61788952673295,Normal
6023,55.57110503390906,Normal
6024,73.8061586105347,Normal
6025,41.444877836696435,Normal
6026,66.76495072196998,Normal
6027,85.18024683684925,Normal
6028,82.7332465447635,Normal
6029,63.898358285680374,Normal
6030,122.70554930967926,Normal
6031,84.75395747158738,Normal
6032,124.01290638281517,Normal
6033,102.44583399033344,Normal
6034,67.01308825811012,Normal
6035,131.78637165484648,Normal
6036,84.46968258822821,Normal
6037,101.35695604559022,Normal
6038,79.69142805899885,Normal
6039,68.65503395699942,Normal
6040,124.14095526662894,Normal
6041,139.72030276401017,Normal
6042,50.33531944284919,Normal
6043,37.89843662601299,Normal
6044,194.33236784750926,Normal
6045,71.12564127131766,Normal
6046,134.73687323662293,Normal
6047,53.21392020378647,Normal
6048,116.05169598831525,Normal
6049,87.12009377776361,Normal
6050,70.39438456542429,Normal
6051,57.970136522508945,Normal
6052,62.706983867961114,Normal
6053,127.83471288090591,Normal
6054,42.42918843522936,Normal
6055,69.1363912005693,Normal
6056,66.09238356044496,Normal
6057,61.54958081737363,Normal
6058,49.83730950836251,Normal
6059,75.48316139551643,Normal
6060,60.3742282816411,Normal
6061,72.3887381098972,Normal
6062,103.27004102892815,Normal
6063,73.28464977472802,Normal
6064,87.31777436728282,Normal
6065,52.178450796577344,Normal
6066,119.55750769348825,Normal
6067,150.1417009882266,Normal
6068,122.92811318964769,Normal
6069,140.01474667038485,Normal
6070,97.13900025727442,Normal
6071,84.33578480622617,Normal
6072,73.22127020865727,Normal
6073,71.21792499179188,Normal
6074,100.5987176628195,Normal
6075,62.393288889879,Normal
6076,52.10270738705324,Normal
6077,121.21165976292463,Normal
6078,32.99681630074458,Normal
6079,63.86120933947924,Normal
6080,57.776417156150316,Normal
6081,59.583824315654766,Normal
6082,100.37186841345112,Normal
6083,71.62325617753463,Normal
6084,73.05993345639764,Normal
6085,97.6765950536793,Normal
6086,114.68393059619443,Normal
6087,114.31070704983337,Normal
6088,53.0191366436248,Normal
6089,94.71165226932115,Normal
6090,98.44457920450301,Normal
6091,56.412495419764745,Normal
6092,170.32417899293017,Normal
6093,98.23126307950989,Normal
6094,65.50213512706479,Normal
6095,48.40607901693072,Normal
6096,84.49588570683201,Normal
6097,156.08888809707662,Normal
6098,135.33910653304645,Normal
6099,90.3870706535267,Normal
6100,166.91520904420355,Normal
6101,69.97612178034774,Normal
6102,63.794701520822706,Normal
6103,46.871417235719136,Normal
6104,115.39782731295331,Normal
6105,114.69556200304528,Normal
6106,95.35803336619048,Normal
6107,110.94884729215514,Normal
6108,45.97701796623976,Normal
6109,64.075636418326,Normal
6110,172.0659993911528,Normal
6111,72.73379876158562,Normal
6112,77.49532880779661,Normal
6113,83.24950201624264,Normal
6114,132.29809450804717,Normal
6115,102.95939968413484,Normal
6116,46.117824576242135,Normal
6117,66.20771457513304,Normal
6118,126.99530078076275,Normal
6119,68.82744229338861,Normal
6120,63.95037582232747,Normal
6121,71.59661307746815,Normal
6122,66.66674782554627,Normal
6123,113.83105263474933,Normal
6124,110.9597405472665,Normal
6125,72.80473700742239,Normal
6126,69.12465147315552,Normal
6127,166.45226453553323,Normal
6128,156.805665714884,Normal
6129,96.95044877677316,Normal
6130,54.7115573930595,Normal
6131,42.08785112736346,Normal
6132,76.79047224837359,Normal
6133,84.0116831470076,Normal
6134,84.02961523651928,Normal
6135,201.58704490906646,Normal
6136,129.54112383367806,Normal
6137,120.20264444785501,Normal
6138,136.79795457155825,Normal
6139,38.25512000246191,Normal
6140,56.95123244638103,Normal
6141,81.43378422704004,Normal
6142,68.97724937717662,Normal
6143,79.38154205866483,Normal
6144,157.11840722230698,Normal
6145,95.36995878329033,Normal
6146,81.99953402946915,Normal
6147,79.24174709957055,Normal
6148,127.1117710796127,Normal
6149,96.35403630984618,Normal
6150,77.19819263008824,Normal
6151,71.7193798141313,Normal
6152,156.14393647175717,Normal
6153,97.3817306085263,Normal
6154,45.9305133930194,Normal
6155,65.14487299317062,Normal
6156,92.8225574304582,Normal
6157,118.111956520444,Normal
6158,80.9718628559172,Normal
6159,153.68876278283963,Normal
6160,97.10268038071433,Normal
6161,95.50352753188061,Normal
6162,56.235833952305384,Normal
6163,142.90985221207967,Normal
6164,75.99557833059669,Normal
6165,163.50183237511507,Normal
6166,161.0260533842986,Normal
6167,77.99760928505722,Normal
6168,66.94619998690807,Normal
6169,54.25885214064114,Normal
6170,53.99733191348264,Normal
6171,142.32389953670295,Normal
6172,55.3720136366186,Normal
6173,55.97911386108725,Normal
6174,70.17977246663662,Normal
6175,65.03428778924027,Normal
6176,62.272837395938,Normal
6177,160.94613009431106,Normal
6178,230.44183302584742,Normal
6179,74.27676167687126,Normal
6180,93.75737595716667,Normal
6181,59.6787677319012,Normal
6182,150.06586182263604,Normal
6183,144.7761731226251,Normal
6184,104.34947957134084,Normal
6185,49.74556376712947,Normal
6186,132.8764567867027,Normal
6187,49.01794258116537,Normal
6188,64.60275281884306,Normal
6189,85.69432143324359,Normal
6190,100.24385004692729,Normal
6191,70.04044319397741,Normal
6192,131.73596331065977,Normal
6193,65.56754051320317,Normal
6194,43.82535729237101,Normal
6195,45.75432772305339,Normal
6196,43.56861319602271,Normal
6197,73.20011954895757,Normal
6198,73.1196580787237,Normal
6199,116.79975371946125,Normal
6200,96.1364203581038,Normal
